rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
SMOTE,,5,rebalancing_features_mitigation_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,PCA,4,,0.0005114078521728516,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746691785.885005,,MLPClassifier,sgd,25,,1,,,,,,,constant,,,1e-05,logistic
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.5908761024475098,success,0.004378652572631836,0.36_0.78_0.78_0.46_0.6,0.56_0.59_0.68_0.64_0.56,0.08501725196838379,0.5968884605316389,0.82,0.84,0.7,0.84,0.6059523809523808,1746691785.8425446,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,8,features_mitigation_normalization_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,7,,9.587433099746704,success,0.005192756652832031,0.0_0.55_0.0_0.55_0.0,0.69_0.7_0.72_0.69_0.72,1.8812172889709473,0.21818181818181817,0.89,0.6,0.28,0.51,0.7028571428571428,1746691784.3634496,,MLPClassifier,adam,25,,20,,,,,,,adaptive,,,0.001,relu
NearMiss,2,,rebalancing_mitigation_normalization_features_classification,True,,False,,StandardScaler,LFR_wrapper,1.0,10,1.0,,FunctionTransformer,,,19.21578884124756,success,0.010907363891601563,0.42_0.5_0.64_0.37_0.5,0.59_0.58_0.54_0.47_0.55,3.7979692935943605,0.484125,0.59,0.96,0.55,0.69,0.5435714285714285,1746691774.7402058,,RandomForestClassifier,,,,,50,6,,5,4,5,,entropy,True,,
SMOTE,,7,normalization_rebalancing_features_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,8,2.3307034969329834,success,0.004903125762939453,0.25_0.27_0.0_0.0_0.0,0.68_0.66_0.7_0.64_0.7,0.42629108428955076,0.10271604938271603,0.56,0.37,0.55,0.55,0.6745238095238095,1746691755.4913015,,MLPClassifier,sgd,10,,5,,,,,,,constant,,,1e-05,relu
SMOTE,,6,normalization_mitigation_rebalancing_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.9717912673950195,success,0.009398889541625977,0.21_0.0_0.0_0.62_0.0,0.67_0.67_0.64_0.7_0.75,0.15133380889892578,0.16785714285714287,0.97,0.54,0.17,0.46,0.6847619047619047,1746691753.129602,,RandomForestClassifier,,,,,75,2,,2,3,5,,gini,True,,
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,5,,0.45679664611816406,success,0.0026860713958740236,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.061178731918334964,1.0,1.0,1.0,1.0,1.0,0.5,1746691752.1270316,,MLPClassifier,sgd,50,,1,,,,,,,constant,,,0.001,logistic
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,False,,False,,StandardScaler,CorrelationRemover,,,,1.0,SelectKBest,,3,1.8621132373809814,success,0.005229043960571289,0.75_0.81_1.0_1.0_1.0,0.55_0.52_0.5_0.5_0.5,0.3378777503967285,0.9119047619047619,0.95,1.0,0.92,0.94,0.5147619047619048,1746691751.6422858,,MLPClassifier,sgd,10,,20,,,,,,,constant,,,0.001,logistic
SMOTE,,8,normalization_rebalancing_mitigation_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,6,1.0604958534240723,success,0.008364439010620117,0.0_0.53_0.0_0.73_0.0,0.66_0.66_0.67_0.69_0.7,0.1633481502532959,0.25,0.78,0.51,0.31,0.82,0.6754761904761905,1746691749.7551084,,RandomForestClassifier,,,,,100,2,,3,1,4,,gini,True,,
SMOTE,,8,features_mitigation_normalization_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.6834151744842529,success,0.005515050888061523,0.0_0.42_0.14_0.52_0.44,0.65_0.55_0.6_0.66_0.58,0.10194077491760253,0.3028441558441558,0.71,0.9,0.56,0.38,0.6064285714285715,1746691748.6708443,,MLPClassifier,sgd,25,,5,,,,,,,invscaling,,,0.01,relu
SMOTE,,7,normalization_rebalancing_features_mitigation_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,6,1.212820053100586,success,0.005964851379394532,0.0_0.39_0.29_0.23_0.0,0.41_0.4_0.41_0.46_0.51,0.20318155288696288,0.18194721944721945,0.59,0.4,0.66,0.5,0.4359523809523809,1746691747.2019265,,MLPClassifier,sgd,5,,5,,,,,,,invscaling,,,1e-05,relu
SMOTE,,8,normalization_rebalancing_mitigation_features_classification,,False,,False,RobustScaler,LFR_wrapper,2.0,100,0.1,,SelectKBest,,8,7.381435871124268,success,0.014262247085571288,0.0_0.54_0.52_0.59_0.72,0.59_0.57_0.54_0.55_0.52,0.9270922183990479,0.47257354714251265,0.62,0.72,0.76,0.77,0.5547619047619048,1746691745.9629781,,RandomForestClassifier,,,,,100,4,,4,1,4,,gini,False,,
NearMiss,1,,mitigation_features_normalization_rebalancing_classification,,True,,False,RobustScaler,LFR_wrapper,1.0,10,1.0,,SelectKBest,,5,13.330472230911255,fail,0.011748075485229492,0.77_0.58_0.97_0.83_nan,0.58_0.58_0.5_0.52_0.5,0.9112857818603516,-inf,0.79,0.95,0.86,0.87,0.5357142857142857,1746691738.5579891,,RandomForestClassifier,,,,,100,6,,5,1,1,,entropy,False,,
NearMiss,1,,normalization_mitigation_features_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,SelectKBest,,6,0.21974682807922363,success,0.004768896102905274,0.0_0.39_0.5_0.34_0.0,0.6_0.61_0.57_0.55_0.51,0.008647918701171875,0.2475378787878788,0.51,0.86,0.25,0.68,0.5680952380952381,1746691725.2062297,distance,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
SMOTE,,7,rebalancing_mitigation_normalization_features_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,10,0.9726965427398682,fail,0.002836751937866211,1.0_nan_nan_0.95_0.0,0.5_0.5_0.5_0.49_0.5,0.15704078674316407,-inf,0.9,0.67,0.67,0.87,0.49857142857142855,1746691724.9660904,,MLPClassifier,sgd,25,,1,,,,,,,adaptive,,,0.001,logistic
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,5,3.204064130783081,success,0.006203746795654297,0.69_0.44_0.25_0.5_0.4,0.68_0.68_0.65_0.66_0.69,0.5972732543945313,0.45727969348659003,0.54,0.8,0.58,0.63,0.6733333333333332,1746691723.9731343,,MLPClassifier,lbfgs,10,,10,,,,,,,adaptive,,,0.001,logistic
SMOTE,,8,features_mitigation_normalization_rebalancing_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,8,0.6416585445404053,fail,0.004710626602172851,nan_0.03_0.37_1.0_0.0,0.5_0.54_0.55_0.5_0.56,0.09424357414245606,-inf,0.91,0.66,0.52,0.51,0.5295238095238094,1746691720.751627,,MLPClassifier,sgd,50,,5,,,,,,,invscaling,,,0.001,logistic
SMOTE,,8,normalization_mitigation_rebalancing_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,8,3.1848816871643066,success,0.005701684951782226,0.51_0.47_0.62_0.4_0.38,0.6_0.66_0.61_0.64_0.64,0.5814070701599121,0.4768847962382445,0.71,0.66,0.72,0.66,0.6304761904761905,1746691720.0907097,,MLPClassifier,lbfgs,10,,10,,,,,,,adaptive,,,0.01,logistic
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,5,0.9051735401153564,success,0.0042688846588134766,0.34_0.6_0.23_0.4_0.34,0.66_0.7_0.72_0.66_0.72,0.1421964168548584,0.3833855799373041,0.52,0.76,0.51,0.61,0.690952380952381,1746691716.0394807,,MLPClassifier,lbfgs,10,,1,,,,,,,adaptive,,,0.001,logistic
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,5,,0.9548230171203613,success,0.0076981067657470705,0.42_0.46_0.59_0.42_0.0,0.64_0.62_0.55_0.57_0.51,0.15004758834838866,0.3770898641588297,0.52,0.95,0.43,0.68,0.579047619047619,1746691715.1199546,,RandomForestClassifier,,,,,75,2,,4,3,5,,entropy,True,,
NearMiss,3,,normalization_features_rebalancing_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,0.6663284301757812,success,0.04318075180053711,0.0_0.0_0.0_0.42_0.0,0.53_0.58_0.54_0.48_0.53,0.03695425987243652,0.08333333333333333,0.62,0.85,0.08,0.72,0.5314285714285714,1746691714.1444318,uniform,KNeighborsClassifier,,,6,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,False,,False,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,3,0.28002142906188965,success,0.013213872909545898,0.4_0.6_0.69_0.4_0.78,0.65_0.57_0.53_0.55_0.54,0.005600118637084961,0.5734865900383141,0.77,0.72,0.82,0.81,0.5678571428571428,1746691713.4668694,uniform,KNeighborsClassifier,,,8,,,,manhattan,,,,,,,,
SMOTE,,6,normalization_mitigation_features_rebalancing_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,200,0.1,,FunctionTransformer,,,4.373879909515381,success,0.010311222076416016,0.41_0.42_0.59_0.34_0.71,0.6_0.6_0.52_0.58_0.56,0.822965669631958,0.49582670203359863,0.6,0.74,0.84,0.73,0.5730952380952381,1746691713.1752193,,RandomForestClassifier,,,,,50,5,,4,4,2,,entropy,False,,
